Sequence name	locus tag	Name	Start	End	Strand	L Arabinose R1	L Arabinose R2	D Maltose monohydrate R1	D Maltose monohydrate R2	Mucin from porcine stomach R1	Mucin from porcine stomach R2	N Acetyl D Glucosamine R1	N Acetyl D Glucosamine R2	D Xylose R1	D Xylose R2	Glucose R1	Glucose R2	28°C R1	28°C R2	42°C R1	42°C R2	Aerobic shaking R1	Aerobic shaking R2	Bile salts R1	Bile salts R2	Deoxycholic acid R1	Deoxycholic acid R2	Gentamicin R1	Gentamicin R2	Peroxide R1	Peroxide R2	pH 6 R1	pH 6 R2	Starvation R1	Starvation R2	Control for TYG growth R1	Control for TYG growth R2
NC_004663.1	BT_4484	BT_4484	5901239	5901847	-	20.96389588	24.01565169	12.04833845	13.05996289	26.0106755	26.31359796	24.15891358	24.70948132	24.20218334	21.77461163	15.45483657	14.78334011	7.67039077	7.216559577	90.65971908	96.975157	74.2754244	84.48551284	28.38532774	38.45138971	25.67145209	24.64671686	17.53086976	17.91715405	74.24628983	79.09957637	90.71089325	100.4337793	51.44139007	52.53509538	75.97858353	80.75303033
NC_004663.1	BT_4485	BT_4485	5902056	5902421	+	9.668492999	9.717673492	11.60044482	12.13042816	6.959212989	8.320786382	8.942256356	10.51684535	9.400145024	9.240148846	12.65429571	12.56841459	14.44765385	14.21769947	13.67889948	13.91292402	9.646159013	12.01626795	10.76684845	9.699449656	11.31169525	10.99826613	13.43235584	13.22456608	8.220498944	10.91530493	9.894526423	11.01362593	7.258168736	7.650084766	9.353295742	11.32382546
NC_004663.1	BT_4486	BT_4486	5902455	5903333	-	32.16633248	33.42384513	24.00709817	28.722623	52.2681316	48.92906864	36.80652478	39.61685434	38.49380655	37.24181731	31.22084434	32.86331356	20.54193693	18.74151293	33.69391258	37.79331601	44.50094691	43.85318408	16.73755532	17.08950654	17.34008373	19.94263918	18.30868992	16.85065678	48.3456095	53.99437504	42.76560414	39.13770643	22.05637684	24.101152	49.95202146	55.69906649
NC_004663.1	BT_4487	BT_4487	5903417	5904418	-	33.46786038	36.27106157	35.02528128	39.50522581	79.80884683	66.70852672	47.18151834	48.24475174	41.04588212	38.92914883	33.13973345	36.72655575	15.44585539	15.9949119	56.78815846	65.01350194	73.95388576	56.86048444	26.23195805	27.82818294	21.67510467	25.65709974	27.40320256	22.82304146	63.40779759	78.08081458	66.73824869	52.51139506	39.46188827	45.76510886	79.63856882	68.72146578
NC_004663.1	BT_4488	BT_4488	5904430	5905269	-	30.35349004	32.43350898	38.87716643	36.71662164	43.68016663	34.91885567	34.83033553	36.40053756	30.45476849	29.64882543	35.42165562	35.23276877	18.23031231	18.36452848	42.8131789	42.63861293	45.72279372	48.68446707	46.88473099	49.19006611	40.72548963	39.68651451	38.08327168	34.55451138	41.67845325	37.91249245	36.39060725	34.74536752	51.7232607	53.61829322	36.26096538	38.50100657
NC_004663.1	BT_4489	BT_4489	5905655	5907253	-	0.2788988365	0.4332720665	0.4926829848	0.3253371538	0.7403418073	0.8534139879	0.4446425812	0.8678950049	0.5529497073	0.5222692826	0.3630330738	0.5150989586	4.097880001	4.200683933	0.769808196	1.038277912	0.771692721	1.052971934	0.4894022024	0.5773481938	0.812816425	0.5962915369	1.01714944	0.4265989059	1.361356513	1.043018026	0.8632808289	0.7211302693	0.5637412611	0.9477981126	0.9488850753	1.132382546
NC_004663.1	BT_4490	BT_4490	5907291	5907863	-	0.04648313942	0.123792019	0.1343680868	0	0	0	0.197618925	0.153157942	0	0.1606982408	0.1037237354	0.05150989586	0.8405907693	0.9693885999	0.2368640603	0.2076555824	0.257230907	0.2477581022	0.09788044047	0	0	0.1987638456	0.47865856	0	0.471238793	0.3638434976	0.332031088	0.1966718916	0	0.06769986518	0.06777750538	0.2830956366
NC_004663.1	BT_4491	BT_4491	5907879	5908265	-	0.04648313942	0	0.04478936225	0	0	0	0.2964283875	0.05105264735	0.1276037786	0.1205236806	0.05186186768	0	0.8931276924	0.5924041444	0	0	0.1286154535	0.1858185766	0.09788044047	0	0.1016020531	0.06625461521	0	0.2132994529	0.1047197318	0.2183060986	0.1328124352	0	0	0.06769986518	0	0.2123217274
NC_004663.1	BT_4492	BT_4492	5908395	5910131	-	1.905808716	1.980672304	2.373836199	2.323836813	1.03647853	1.635710143	1.630356131	1.480526773	2.552075572	2.490822732	2.90426459	3.193613544	5.332497693	3.8775544	4.026689025	2.768741099	2.37938589	1.548488138	12.45132422	12.71449022	7.044409017	5.896660754	3.82926848	5.545785776	2.04203477	1.164299192	1.870441796	2.753406483	1.973094414	2.437195147	2.372212688	2.335539002
NC_004663.1	BT_4493	BT_4493	5910227	5911540	+	120.019466	129.0531798	68.84124978	68.50670923	472.5848537	419.1685037	213.7742721	236.3227046	178.1348749	163.4301109	61.09328013	61.55432556	56.10943385	49.70809321	422.6246996	441.7526424	777.4161087	697.377118	53.34484006	56.23371408	37.18635145	37.10258452	44.02162944	39.46039879	640.9894782	744.5693335	638.1637512	570.0534779	539.2889839	625.7498539	731.1159505	692.8057966
NC_004663.1	BT_4494	BT_4494	5911503	5911823	+	80.27638178	84.85942903	41.47494944	45.50072479	379.5485665	366.3990721	154.6862135	155.04689	119.9050173	112.1271975	41.17832294	45.79229742	37.93165847	32.04367872	341.2618949	333.2179913	873.8776988	868.0205109	28.7768495	30.02210608	16.1885938	15.63608919	28.420352	32.20821739	739.844905	701.1264198	553.2966051	609.2895202	543.6579786	606.9969912	697.7694178	757.7762452
NC_004663.1	BT_4495	BT_4495	5911955	5912224	-	195.4151181	195.034326	194.5649896	199.7570124	97.77447468	85.41251662	143.4219348	132.6858305	168.4369878	167.1261704	231.8225485	237.6666595	186.8738354	176.536435	37.95746566	28.24115921	61.92834086	59.15224689	87.60299422	71.36023676	107.2917681	104.9473105	61.328128	55.67115722	56.39157556	53.33945675	65.27731191	76.30869395	310.4100319	319.2048643	55.4419994	57.60996204
NC_004663.1	BT_4496	BT_4496	5912325	5913056	-	36.30333189	31.93834091	37.26474939	38.7151213	31.83469771	29.51390041	27.91367316	26.29211338	32.28375599	34.34924897	37.80730154	40.58979794	38.03673231	37.75230048	15.86989204	17.58150598	17.10585532	17.7147043	58.14098164	62.00719602	51.20743478	49.35968833	39.07050496	32.6348163	13.98008419	13.89882161	18.99217824	17.63491295	26.7777099	27.14764594	12.47106099	15.00406874
NC_004663.1	BT_4497	BT_4497	5913128	5913433	-	3.811617432	5.137368789	6.091353266	7.761614954	7.205993591	8.178550717	5.187496781	7.708949749	4.338528472	5.463740187	6.223424121	7.314405213	6.619652309	4.954652844	2.910044169	4.014674594	4.887387233	2.787278649	8.711359202	7.42854676	7.78949074	8.348081517	7.53887232	4.692587965	2.356193965	3.929509774	4.857140488	3.867880535	5.003203692	4.061991911	3.863317806	3.255599821
NC_004663.1	BT_4498	BT_4498	5913519	5913764	+	4.136999408	4.580304703	3.269623444	3.020987856	2.270381542	1.777945808	3.655950112	3.828948551	2.764748536	3.455012177	4.200811282	4.790420315	8.300833847	7.539689111	2.842368724	2.768741099	3.472617245	4.02606916	8.515598321	10.50773713	7.179878421	8.480590747	4.12843008	9.171876476	3.56047088	2.619673183	1.527343005	2.163390808	1.902626756	1.82789636	2.168880172	2.618634638
NC_004663.1	BT_4499	BT_4499	5913882	5915240	+	80.09044922	86.34493326	98.85012249	119.2593052	27.09651015	27.30924761	54.64163276	50.38896293	87.02577701	85.81286059	186.7545855	188.0626298	321.4208954	318.5518649	128.2618887	132.7611357	126.3003753	131.064036	260.0683303	277.9354205	205.3716167	256.0740878	270.0830925	281.5552779	146.0840258	133.1667201	93.30073574	134.7858031	9.935939726	8.868682339	139.214996	130.860958
NC_004663.1	BT_4500	BT_4500	5915313	5916290	-	126.3411729	128.2485317	45.28204524	45.73310847	185.1348079	176.9411668	218.2701027	232.2895454	136.6636469	131.1699391	49.21691243	49.03742086	23.85176308	17.66441449	269.0775725	267.6680458	211.7653442	198.4542398	13.50750079	14.78011376	9.347388888	11.39579382	17.949696	15.14426116	400.8147734	424.2415182	297.3670424	281.8308207	200.05768	232.3459373	404.9705946	401.146517
NC_004663.1	BT_4501	BT_4501	5916372	5918021	-	29.79569237	32.68109302	30.63592378	30.48873898	23.98707456	21.26423187	36.90533424	37.4215905	32.28375599	31.21563328	35.68096496	37.65373388	46.91547231	49.9235129	28.08023435	31.80591338	34.37247995	33.4679903	31.99059063	31.79264054	43.01576924	40.34906066	39.07050496	32.42151685	27.96016838	31.36330949	35.27498279	33.04087779	14.09353153	14.35237142	34.36319523	31.28206784
NC_004663.1	BT_4502	BT_4502	5918122	5918652	+	13.38714415	14.66935425	20.46873855	17.14991568	18.16305234	12.23226716	17.88451271	17.10263686	14.2916232	15.1458092	16.44021205	15.86504793	17.38972154	16.26418651	34.52293679	29.83318535	38.00586651	37.96892916	26.52559937	21.13094389	23.16526811	21.73151379	28.89901056	29.0087256	21.72934434	25.03243263	39.17966839	32.7786486	39.60282359	36.49022733	25.68767454	27.31872893
NC_004663.1	BT_4503	BT_4503	5918759	5919223	+	182.1674234	192.1871095	240.9667689	259.1542813	208.4308968	127.1586842	162.0475185	159.8968915	169.8831639	162.0240013	236.4901166	243.1267085	336.1837708	327.491782	312.5421276	281.5809698	308.0340111	314.5289107	373.6096413	351.1431715	390.4905575	412.5674889	382.926848	332.1072482	260.3332532	252.2163125	236.0076974	256.3945894	208.6547342	222.0555578	256.2667478	265.1898376
NC_004663.1	BT_4504	BT_4504	5919439	5920113	+	35.65256793	38.80879796	18.2740598	18.12592714	61.49772613	52.27160676	55.43210846	59.27212357	48.53197046	44.43306358	19.50006225	16.38014688	18.59807077	19.387772	80.71142855	80.0858363	101.3489774	99.66069659	14.09478343	17.08950654	8.263633655	8.414336132	15.43673856	13.65116499	114.772826	118.176368	93.76557926	96.10699771	43.26714179	50.84259875	109.1895612	118.9001674
NC_004663.1	BT_4505	BT_4505	5920108	5920650	-	49.45806034	47.28855126	54.91175812	60.0014665	50.78744798	51.63154627	38.33807145	40.22948611	50.02068121	43.02695397	61.6118988	65.41756775	61.53824924	65.32602065	15.75146001	17.09697629	21.93697329	20.31616438	34.01345306	35.71860826	47.41429146	51.28107217	49.24199936	35.40770919	15.15818117	15.2086582	25.76561243	23.79729889	28.1165954	27.35074553	19.31658903	18.75508592
NC_004663.1	BT_4506	BT_4506	5920672	5922048	-	77.62684283	80.27912433	97.28249481	99.92498294	88.69294851	75.10043093	69.01840955	63.71370389	77.62563198	75.8093951	92.05481513	101.8350641	85.00474155	83.20585483	29.78565558	26.92600719	39.03479014	32.51825091	45.31864394	42.03094851	72.88253945	76.98786288	70.6021376	60.79034409	25.18509549	36.02050626	48.14450776	40.90775346	52.07559899	55.10769026	33.07542262	33.40528511
NC_004663.1	BT_4507	BT_4507	5922082	5922963	-	49.36509406	53.72573625	70.0057732	72.6896155	56.80889468	54.40514173	48.91068394	48.39790968	47.63874401	47.32563192	63.42706417	67.16890421	45.86473385	43.08393777	30.51598644	32.67114497	29.90309294	25.02356832	52.56179653	53.34697311	60.69029307	53.86500217	49.6608256	45.21948402	20.36798783	25.25073873	30.14842279	29.17299726	48.19987782	48.20230401	27.58544469	27.95569411
NC_004663.1	BT_4508	BT_4508	5923114	5924340	+	119.1827695	109.2464568	127.7392611	111.4976903	124.6242042	102.0540894	129.1933722	120.739511	111.3980987	104.5342056	121.6679416	119.9665475	194.1764677	207.7722899	137.321939	136.7758103	194.402258	211.1518426	88.97332039	79.21217219	94.1512359	89.50998515	143.8967296	139.2845428	168.1798892	156.7437788	172.2577285	184.8715781	228.0333401	218.8736641	156.5660374	173.1129818
NC_004663.1	BT_4509	BT_4509	5924515	5925408	+	31.98039992	31.93834091	30.18803016	29.69863446	32.92053236	29.33610583	31.96486112	32.16316783	31.81587546	33.70645601	36.19958364	32.14217502	49.85754001	46.96149217	39.02335393	36.82425662	60.51357087	58.16121448	29.20099807	28.75194005	36.10259621	32.53101607	44.45541376	45.21948402	44.8200452	47.80903558	45.88669637	47.26681129	48.97502205	49.42090158	40.46317071	46.35691049
NC_004663.1	BT_4510	BT_4510	5926125	5928080	+	2.696022086	4.332720665	3.448780893	3.206894801	1.875532578	1.564592311	2.074998712	2.144211189	2.041660458	2.972917455	4.46012062	5.460048961	36.04032924	37.21375125	7.875730005	7.406382441	13.47246875	12.20208653	23.78494704	21.82376173	16.86594082	15.56983457	12.08612864	10.8782721	9.110616664	9.823774435	8.699214506	7.801318368	2.325432702	2.369495281	9.217740731	10.0498951
NC_004663.1	BT_4511	BT_4511	5928216	5928650	-	1.255044764	0.6189600951	0.9853659695	1.161918406	1.480683615	2.062417137	1.383332475	1.429474126	1.233503193	1.687331528	1.244684824	1.699826563	5.989209232	7.701253877	3.513483561	4.291548704	4.887387233	6.132013028	3.523695857	3.233149885	1.557898148	2.120147687	2.87195136	2.132994529	5.078906991	3.565666276	4.382810362	5.965714046	2.889173963	2.518434985	4.812202882	4.529530185
NC_004663.1	BT_4512	BT_4512	5928828	5929880	+	25.2403447	25.62494794	37.04080258	34.20687788	18.75532578	21.19311403	20.30534454	24.14790219	23.13881852	21.65408795	31.42829181	31.83311564	49.06948616	50.13893259	51.39950109	62.57354884	56.71941499	60.32909787	58.72826428	56.0027748	41.99551529	41.74040758	50.37881344	45.85938238	47.38567863	54.43098724	56.91012849	55.13368695	53.13261385	48.47310347	52.05312413	57.3268664
NC_004663.1	BT_4513	BT_4513	5929885	5930685	+	8.366965095	7.922689217	9.137029899	11.06146323	5.08368041	5.262719592	6.274400868	6.228422976	5.912308409	7.472468197	8.816517505	10.71405834	14.13243231	14.48697408	14.9224358	16.6124466	16.72000896	18.82961576	7.536793916	9.699449656	8.805511271	8.414336132	10.82964992	8.958577023	13.92772433	16.59126349	14.41014922	14.61927728	14.7982081	12.32137546	17.01215385	16.70264256
NC_004663.1	BT_4514	BT_4514	5930704	5931522	-	17.38469414	17.14519463	18.58758533	19.28784554	13.62228925	10.88102835	15.61189507	13.73316214	14.9296421	15.7484276	20.90033267	20.60395835	46.91547231	45.23813466	16.52126821	15.85104279	29.01082323	28.73993985	11.46424659	12.35525135	14.83389976	17.1157756	18.18902528	17.06395624	22.46238247	22.26722205	22.0634658	25.56734591	11.62716351	12.52447506	19.99436409	20.94907711
NC_004663.1	BT_4515	BT_4515	5931945	5932382	+	10.31925695	11.6983458	13.25765123	10.03897503	11.10512711	14.50803779	10.86904087	10.51684535	10.25083688	11.04800405	12.0319533	12.54265964	13.18676769	13.51758548	17.11342836	11.35183851	14.34062307	11.6446308	23.39342527	23.20939739	15.84992029	13.38343227	17.0522112	19.83684912	14.03244406	11.93406672	10.89061969	10.88251134	9.23126315	7.920884226	11.92884095	11.89001674
NC_004663.1	BT_4516	BT_4516	5932450	5934189	+	109.8396584	112.4650493	109.6443588	101.0404246	94.76375133	79.6519722	101.1808896	92.4052917	100.7219159	95.77615152	124.7796536	120.687686	104.4828058	100.7087045	107.2402033	74.47913557	113.9747277	112.4202389	146.7227803	115.4119039	117.8583816	119.4570712	120.2031309	119.6609931	103.6201746	96.27298946	98.48042071	88.83013772	93.72198465	96.47230788	103.4284732	99.15424671
NC_004663.1	BT_4517	BT_4517	5934256	5936961	+	139.356452	141.5561737	142.6093294	144.0778824	134.5447844	142.3779003	125.9820647	134.6258311	124.1584766	126.1079445	163.4815724	153.1904303	135.5977985	139.7535232	82.07339689	82.8545774	127.4257606	121.7111677	107.4727236	102.6525089	126.7316276	130.9853743	123.4939085	115.8216029	109.9033585	121.5237282	127.9647813	101.3515815	91.32608429	96.74310735	129.3872578	123.8684958
NC_004663.1	BT_4518	BT_4518	5936965	5938383	+	99.70633405	97.30052694	100.8656438	102.2952965	86.27449861	82.35444983	85.96423237	84.59423665	80.56051889	78.54126519	107.3022042	108.325311	94.51392463	97.63897398	38.69766585	44.5767317	82.6997366	81.26465751	66.9828481	65.47128518	88.59699033	95.53915514	79.75648256	68.8957233	75.76472594	81.93755566	78.95699273	66.67177126	48.19987782	49.75940091	87.90742447	86.55649088
NC_004663.1	BT_4519	BT_4519	5938387	5939517	+	121.042095	122.9873709	118.1543376	115.0299222	115.7401025	96.00907364	105.2320776	102.8710844	107.3147778	94.89231119	122.9644883	132.2259027	128.40024	120.7427356	44.29357928	41.8079906	108.5514428	109.0135649	70.18027582	66.85692084	105.5984006	109.4526243	87.23552255	81.26709157	97.87804263	100.0205775	85.73042693	80.11101719	53.27354917	57.68028514	100.581818	94.27084698
NC_004663.1	BT_4520	BT_4520	5939563	5940987	+	60.98587892	57.19191278	52.62750064	51.35679356	67.2230361	60.66351097	50.54104007	45.1815929	53.80625998	47.56667928	58.81135795	54.60048961	58.15837385	53.8010673	23.33110994	21.45774352	51.13750431	50.99687603	35.43271945	30.25304536	47.75296497	45.05313834	37.0960384	38.60720098	45.71016292	47.51796078	44.55857201	38.08878968	29.31454557	29.78794068	48.73202637	43.03053676
NC_004663.1	BT_4521	BT_4521	5941017	5941820	-	0.4648313942	0.495168076	0.9405766073	0.8365812525	0.8390540483	0.3555891616	0.5434520437	0.5105264735	0.2977421501	0.6829675234	1.140961089	0.8756682297	0.3677584616	0.5924041444	0.6513761658	0.9690593848	1.093231355	0.805213832	1.109311659	1.039226749	1.422428744	0.6625461521	0.5983232	0.6398983588	0.7330381224	0.9459930937	0.7968746113	1.18003135	1.057014864	1.218597573	1.084440086	0.8492869097
NC_004663.1	BT_4522	BT_4522	5941827	5942354	+	0.7902133701	1.361712209	1.164523419	0.8830579888	0.9377662892	0.9245318202	0.8892851625	0.8678950049	1.105899415	1.285585926	0.9853754859	1.287747397	10.45484769	9.693885999	3.84904098	4.637641341	12.28277581	8.237956897	7.463383586	7.390056881	9.211919484	9.871937667	8.436357119	9.385175929	7.749260151	10.66061448	9.628901553	8.981349717	1.338885495	0.8123983822	11.99661845	10.12066901
NC_004663.1	BT_4523	BT_4523	5942349	5943533	-	27.93636679	27.29614019	28.44124503	29.7451112	8.09440376	8.178550717	24.40593724	21.2379013	26.15877461	25.59119485	34.74745135	32.03915523	28.36993847	31.45127458	10.18515459	11.69793114	28.93847704	28.18248412	16.73755532	13.74088701	23.23300282	24.58046224	17.77019904	15.14426116	23.92845871	26.26950053	23.04295751	21.63390808	22.05637684	22.00245618	26.4332271	24.98318993
NC_004663.1	BT_4524	BT_4524	5943520	5943810	-	0.2324156971	0.371376057	0.2687361735	0.3253371538	0	0.4978248263	0.2964283875	0.153157942	0.1276037786	0.200872801	0.3630330738	0.4635890628	0.5253692308	0.3769844555	0.05921601508	0.06921852748	0.771692721	0.6193952554	0.3915217619	0.2309392775	0.812816425	0.3312730761	0.41882624	0	0.942477586	0.3638434976	0.7304683937	0.1966718916	0.1409353153	0.1353997304	0.542220043	0.4246434549
NC_004663.1	BT_4525	BT_4525	5944019	5944303	-	1.812842437	1.361712209	1.925942577	1.347825351	1.332615253	4.480423436	1.531546669	1.73579001	1.956591272	3.053266575	2.178198443	2.060395835	3.213508462	2.369616578	5.625521432	4.499204286	6.430772675	7.246924488	4.404619821	3.464089163	2.302979871	1.921383841	5.92339968	9.811774835	8.429938408	4.438890671	2.722654922	4.589010805	4.721333061	2.640294742	3.931095312	5.024947549
NC_004663.1	BT_4526	BT_4526	5944651	5945418	-	8.227515677	9.470089454	9.495344797	8.737626415	2.566518265	2.631359796	6.669638718	5.513685913	10.1232331	7.914388359	13.53594746	12.15633542	8.195760001	7.647398955	15.27773189	16.40479101	9.067389472	9.600626459	132.0407142	136.7160523	23.91034984	23.12286071	59.35366144	49.27217363	11.15265143	9.314393538	5.777340932	5.441255668	15.15054639	14.48777115	7.523303097	7.502034369
NC_004663.1	BT_4527	BT_4527	5945434	5945976	-	4.880729639	6.065808932	5.37472347	4.554720153	1.826176458	1.777945808	3.655950112	3.573685314	6.422723523	5.303041946	6.48273346	7.365915108	4.097880001	3.715989633	10.65888271	6.921852748	4.308617692	4.521585364	49.25343765	31.98508994	12.05677697	12.91964997	29.6169984	27.94222834	5.759585248	6.03980206	4.316404144	3.605651346	8.737989546	8.530183013	6.167752989	5.661912731
NC_004663.1	BT_4528	BT_4528	5945992	5946576	-	11.71375113	12.998162	12.8097576	11.06146323	4.392694723	3.98259861	6.669638718	7.453686512	15.39752262	12.6148119	17.99606808	16.07108751	8.458444617	10.6632746	21.96914159	20.07337297	9.848269011	11.58269128	168.8437598	139.9492022	36.10259621	38.56018605	64.73857024	60.57704463	10.8908521	11.64299192	7.636715025	8.751899177	26.98911287	25.18434985	11.92884095	8.917512552
NC_004663.1	BT_4529	BT_4529	5947018	5947287	+	10.92353776	10.33663359	13.83991294	10.55021913	12.43774236	8.889729041	14.77201464	14.80526773	8.209176423	11.53009878	12.29126264	13.6501224	10.87514308	11.04025905	21.55462949	13.42839433	17.42739395	17.59082525	18.20576193	13.50994774	13.0050628	13.31717766	11.84679936	12.79796718	20.1061885	19.13816797	20.98436476	18.02825673	16.91223783	14.21697169	16.80882133	18.40121638
NC_004663.1	BT_4530	BT_4530	5947293	5948714	+	92.22254861	87.76854148	114.7055567	104.0614125	94.12212177	76.66502325	97.57434421	100.9310838	91.61951304	85.12989306	105.435177	105.4922667	107.0177123	107.6021346	171.7856597	175.053656	156.9108533	174.1120063	156.3150634	147.7241579	107.9691151	106.8024397	126.8445184	118.3811964	176.452748	170.6426004	182.484286	182.3804008	118.2447295	105.0024909	160.2260227	172.6883383
NC_004663.1	BT_4531	BT_4531	5948861	5949916	+	43.2758028	39.7372381	51.68692404	44.05994597	43.72952275	39.25704344	46.98389942	45.64106673	46.32017163	39.93351284	52.06931515	48.31628232	50.0676877	49.54652844	110.9708123	82.09317359	123.6637585	132.5505847	58.23886208	47.22708225	46.66920974	45.38441142	57.49885952	58.44405011	108.908521	123.1246396	120.0624414	111.7096344	58.69955881	49.62400118	114.9054641	124.1374366
NC_004663.1	BT_4532	BT_4532	5949985	5950302	+	5.392044173	6.932353065	7.390244771	6.32083613	6.811144627	4.409305604	6.916662375	7.198423276	6.295119744	6.910024354	7.15693774	6.902326046	6.98741077	5.708621755	18.53461272	14.05136108	23.53662799	22.29822919	6.851630833	4.849724828	7.179878421	5.962915369	10.13160619	7.465480853	21.10102595	20.37523586	21.1171772	18.48715781	7.046765763	6.025288001	18.77436899	19.81669456
NC_004663.1	BT_4533	BT_4533	5950782	5952131	+	41.13757839	40.29430219	41.25100263	37.6926331	40.2252382	40.67940009	43.84669898	39.23395949	35.96299827	35.45404938	51.68035114	46.20437659	40.24328308	40.82203104	99.15721724	76.72873771	150.1714035	148.7787403	41.69706764	29.56022752	36.92895958	37.63262144	52.77210624	45.96603211	124.9829999	128.0729111	116.9413492	101.9525234	29.87828684	26.63989695	115.8317567	123.854341
NC_004663.1	BT_4534	BT_4534	5952273	5952557	+	69.72470913	63.75288979	65.79557315	65.57867485	58.58571502	38.00062841	64.52257901	57.33212297	65.41820383	57.36927197	73.74757584	70.56855733	95.03929386	88.16050767	57.38031861	44.71516875	85.07912249	75.81397926	189.0071306	160.2862923	84.2619694	93.15398899	87.83384575	72.521814	67.91074606	70.14902633	58.03903419	53.82254101	40.30750017	42.7863148	69.20083299	63.97961386
NC_004663.1	BT_4535	BT_4535	5952578	5955406	+	224.2811477	217.3787854	210.0173196	204.590593	163.86232	136.3328846	181.9082205	181.9516351	201.9967815	188.4186873	259.9835427	238.3877981	293.5237893	300.6181758	176.0788208	168.4086774	258.9672156	261.1370397	317.0836869	296.2950931	259.6271131	258.8567816	278.6989465	242.9480769	245.9342901	252.3618499	206.1913057	181.9214998	127.2645897	137.0245271	244.0667969	235.1109262
NC_004663.1	BT_4536	BT_4536	5955409	5956332	+	50.85255452	50.63093578	45.86430694	44.80357375	32.32825892	32.7853207	39.32616607	39.4636964	45.341876	41.78154261	56.68502137	49.96459899	62.62401232	57.62476677	50.74812492	44.43829464	89.58066336	88.57352152	42.06411929	39.0287379	55.0683128	50.88354448	53.78925568	44.79288512	79.95351521	76.11605969	61.06051709	52.90473885	36.99552026	37.84422464	79.63856882	73.67563942
NC_004663.1	BT_4537	BT_4537	5956337	5958040	+	77.02256202	80.7123964	73.6785009	66.22934916	58.68442726	56.3253232	70.84638461	64.12212507	73.24456892	71.99281188	92.15853887	76.18313598	90.3635077	83.79825897	98.18015299	81.40098832	171.2729122	176.8373454	61.28403134	50.50353325	83.04274476	78.64422826	81.25229055	65.48293205	148.7020191	143.5726441	113.4882259	98.598175	67.01474241	58.56038338	139.4522173	136.2397751
NC_004663.1	BT_4538	BT_4538	5958057	5959610	+	118.1601404	116.921562	125.992476	115.4946896	88.15003119	78.65632255	99.451724	95.51950318	118.4163065	110.3595169	137.17464	125.5296162	141.0091016	141.8538651	113.1025888	113.7260407	199.0324143	223.8494453	93.47582065	86.71769871	135.4152164	127.4076251	117.7500058	118.1678969	169.5412457	170.8609065	135.4686839	127.050042	58.27675286	63.23167408	160.6326877	164.1246953
NC_004663.1	BT_4539	BT_4539	5959656	5961044	+	65.72715914	65.114602	62.57073906	55.63265329	48.46771032	48.36012598	49.25651705	48.29580439	63.16387041	59.77974558	70.01352137	64.23284014	74.33974616	74.80448696	42.16180273	48.24531366	100.6415924	111.1195088	44.92712218	40.64531284	74.37270289	64.06821291	53.849088	54.3913605	82.10026971	86.30367763	63.7499689	60.37827073	21.77450621	26.60604702	75.09747596	86.91036043
NC_004663.1	BT_4540	BT_4540	5961050	5962336	+	25.33331098	23.58237962	21.40931516	20.40328721	20.87763897	16.7126906	20.74998712	19.40000599	22.62840341	21.0916441	24.73811088	22.20076512	32.94065077	29.29707769	16.75813227	13.98214255	43.53633101	42.05693784	19.08668589	14.66464412	30.48061594	25.77304532	19.1463424	19.83684912	30.73524128	30.99946599	27.09373678	22.09280916	9.160795492	9.477981126	30.70320994	31.91903302
NC_004663.1	BT_4541	BT_4541	5962329	5962931	-	23.9388168	25.68684395	22.39468113	20.26385701	17.66949113	18.84622557	18.37856002	16.08158391	22.16052288	18.39994857	24.11576847	22.4068047	30.57648923	32.63608286	16.34362016	17.30463187	43.9864851	44.10094218	15.26934871	12.8171299	27.36481964	24.77922609	18.30868992	16.85065678	30.68288141	28.81640501	23.97264456	22.42059565	8.03331297	7.5823849	30.83876495	33.7001764
NC_004663.1	BT_4542	BT_4542	5962864	5963418	+	7.111920331	10.02715354	2.418625562	2.556220494	7.650198675	6.11613358	8.398804312	7.096317981	10.25083688	8.436657642	3.474745135	3.348143231	1.523570769	0.9693885999	5.329441357	4.429985759	5.530464501	4.335766788	2.251250131	1.616574943	1.151489935	0.9938192282	0.8376524799	1.279796718	4.241149137	4.948271567	4.216794818	4.654568102	4.862268377	5.348289349	5.083312903	4.671078003
NC_004663.1	BT_4543	BT_4543	5963411	5964556	-	1.301527904	0.9903361521	0.3135255358	0.8365812525	0.6909856868	0.5689426586	0.3458331187	0.3063158841	1.020830229	1.165062246	1.192822957	0.9786880214	0.9456646155	1.723357511	1.085626943	1.38437055	6.109234041	6.875287335	1.566087048	2.078453498	2.91259219	2.915203069	2.03429888	3.242151685	3.455751149	3.783972375	1.992186528	1.966718916	0.2114029729	0.1353997304	4.337760344	2.901730275
NC_004663.1	BT_4546	BT_4546	5966518	5967591	-	0.5113145336	0.371376057	0.1343680868	0.2323836813	0.3454928434	0.3555891616	0.3458331187	0.4084211788	0.4253459287	0.3615710418	0.3630330738	0.4635890628	0.3677584616	0.9155336777	0.4737281206	0.8998408573	0.257230907	0.4955162043	0.2936413214	0.9237571101	0.3386735104	0.2650184609	0.77782016	0.8531978118	0.471238793	0.4366121971	0.4648435232	0.4589010805	0.2114029729	0.3384993259	0.1355550108	0.4246434549
