	SP TEX (Biological replicate 2)	SP TEX (Biological replicate 1)	SP TEX (Biological replicate 3)	SP (Biological replicate 2)	SP (Biological replicate 1)	SP (Biological replicate 3)	ML (Biological replicate 3)	ML (Biological replicate 1)	ML (Biological replicate 2)	EL (Biological replicate 2)	EL (Biological replicate 1)	EL (Biological replicate 3)	ML TEX (Biological replicate 3)	ML TEX (Biological replicate 1)	ML TEX (Biological replicate 2)	EL TEX(Biological replicate 3)	EL TEX (Biological replicate 1)	EL TEX (Biological replicate 2)
('1074624', 'Locus_Tag: BT_0312', 'Strand: +', 'Start: 375030', 'End: 377066')	50.12402947	62.6499654	39.54677505	79.81341312	108.83989199999999	57.08332731	5.625012856000001	5.289750645	7.714999904	2.462535323	3.039613498	2.729762671	4.649061797	3.127808776	5.214616316	1.2095114040000001	2.0133868440000002	1.431387463
('1073713', 'Locus_Tag: BT_0313', 'Strand: +', 'Start: 377091', 'End: 377606')	114.0519997	139.8966579	99.13000915	159.4836066	194.45156630000002	112.17019009999999	11.56547883	7.7065311	12.69012823	3.0698803260000003	3.574290687	1.5715312469999998	9.508171567	6.069144916	6.979366904	1.759121084	4.541826137	4.4846441839999995
('1072844', 'Locus_Tag: BT_0131', 'Strand: +', 'Start: 126746', 'End: 127678')	1.771982114	3.285658185	1.6939476969999998	2.73393917	6.405729618	2.9673540989999996	0.383780519	0.5041232529999999	0.259938318	0.047161434	0	0.12416324	0.122291596	0.077162503	0.350906492	0.046328101	0.083729271	0.041337556
('1074955', 'Locus_Tag: BT_0245', 'Strand: +', 'Start: 269319', 'End: 272183')	8.464006599	13.19164779	11.81627102	14.14294351	19.25588638	15.76329186	3.7077350769999997	3.895305907	5.332954413	4.423199297	4.046407168	2.992139075	3.106334585	2.940012573	3.4282278180000003	2.172521118	2.2962548959999998	2.38273137
('1072112', 'Locus_Tag: BT_0218', 'Strand: -', 'Start: 240357', 'End: 240821')	10.38678635	11.10793483	5.84553459	11.60051883	11.12260372	7.256257635	3.336827183	3.8620867619999997	4.693982917	4.542102504	3.3996939989999997	3.487785478	1.472233017	1.3934054619999998	0.7040768959999999	1.6731916669999998	1.259990477	1.990603354
('1075517', 'Locus_Tag: BT_0187', 'Strand: -', 'Start: 197341', 'End: 198045')	223.7434571	240.1665784	141.0786419	142.7076196	147.0497614	72.7110268	7.110554815	6.186382138	11.14571263	4.493782265	3.176664428	4.272272181	14.242027199999999	10.41595289	24.61273064	4.230445598999999	5.48497982	5.497982932999999
('1071659', 'Locus_Tag: BT_0311', 'Strand: +', 'Start: 373622', 'End: 374992')	148.24805519999998	187.54607040000002	113.4600007	91.40920759	128.43051200000002	65.88159179	7.486939294	6.011496802000001	12.20572509	2.118239817	2.5944054309999998	1.858916611	14.1478264	13.3272982	24.437271399999997	4.067039556	3.5042623539999997	4.979230763
('1074986', 'Locus_Tag: BT_0310', 'Strand: +', 'Start: 372816', 'End: 373535')	28.16488941	33.41975717	14.41455689	24.91526162	30.170062599999998	15.86143496	2.320806085	2.3161026259999997	3.435734718	2.2000809009999998	0.914848212	0.643579463	1.7431647869999998	0.899907695	2.576725862	0.90050246	0.32549754	0.80349875
('1075082', 'Locus_Tag: BT_0001', 'Strand: +', 'Start: 93', 'End: 710')	1.147323895	2.8539212139999997	1.7993205540000001	2.63886266	1.859766534	3.359880309	0	0.20756707600000002	0	0.213600087	0	0.749801316	0.369249381	0.174739358	0.353177731	0	0	0
('1075519', 'Locus_Tag: BT_0022', 'Strand: +', 'Start: 19044', 'End: 19334')	1.461950859	0.216460887	0	1.724363864	1.5798429109999998	0.445963495	0	0.661218831	0	0	0	0	0.392089549	0.041232884	0	0	0	0
('1072752', 'Locus_Tag: BT_0075', 'Strand: +', 'Start: 72433', 'End: 72723')	0	0.216460887	0	0.431090966	0.394960728	0.445963495	0	0.22040627699999998	0	0	0	0	0	0.041232884	0.37502377600000003	0	0	0
('1072874', 'Locus_Tag: BT_0144', 'Strand: +', 'Start: 147968', 'End: 148198')	0.613892785	1.090737978	0	0	0.99509586	0	0	0	0	0	0	0	0	0.46748451700000004	0	0	0	0
('1074837', 'Locus_Tag: BT_0019', 'Strand: +', 'Start: 17383', 'End: 17703')	0.44177331299999995	0	0	0.390802091	0	0.404284663	0	0	0	0	0	0	0	0	0	0	0	0
('1075083', 'Locus_Tag: BT_0043', 'Strand: +', 'Start: 40406', 'End: 40582')	0.8011821090000001	1.423505496	0	0	0	0	0.674326223	0.724725724	0	0	0.7442832909999999	0	0	0	1.233129027	0.732612171	0.662028895	0.653693898
('1072835', 'Locus_Tag: BT_0104', 'Strand: +', 'Start: 96701', 'End: 96889')	0	1.333124195	0	0	0	0	0	0	0	0	0	0	0	0	0.618661672	0.343048556	1.239990628	0
('1074010', 'Locus_Tag: BT_0007', 'Strand: -', 'Start: 4457', 'End: 4849')	0.36083774399999996	0.320560398	0.314385101	0.319204761	0	0	0	0	0	0	0	0	0	0	0	0	0.894497056	0
('1075101', 'Locus_Tag: BT_0023', 'Strand: -', 'Start: 19601', 'End: 19966')	0	0.344208296	0.337577445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
('1075084', 'Locus_Tag: BT_0035', 'Strand: -', 'Start: 31935', 'End: 32138')	0	1.5438754469999998	0.605653651	0.614938584	0.563399862	0	0	0	0	0	0	0	0.139826052	0	0	0	0	0
('1072845', 'Locus_Tag: BT_0113', 'Strand: -', 'Start: 105024', 'End: 105524')	0	1.089649417	0.246613463	0	0.229408327	0	0	0	0	0	0.262950384	0.231226154	0.22774063600000002	0	0	0.258827054	0	0
('1071956', 'Locus_Tag: BT_0020', 'Strand: +', 'Start: 17710', 'End: 18168')	0	0.823400238	0	0	0	0	0	0	0	0	0.28701120399999996	0	0	0	0	0.282510576	0	0
('1075581', 'Locus_Tag: BT_0091', 'Strand: -', 'Start: 84416', 'End: 85045')	0	0.19996862899999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
('1072797', 'Locus_Tag: BT_0086', 'Strand: -', 'Start: 80125', 'End: 81033')	0	0.277184239	0	0	0	0	0	0	0	0	0	0	0	0.118799696	0	0	0	0
('1075137', 'Locus_Tag: BT_0098', 'Strand: -', 'Start: 89859', 'End: 90620')	0	0.330656789	0	0	0.150831459	0	0.156634831	0	0	0.17323471699999998	0	0.152026645	0	0	0	0	0	0
('1075561', 'Locus_Tag: BT_0220', 'Strand: -', 'Start: 241421', 'End: 241606')	0	0	0.664265294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
('1074830', 'Locus_Tag: BT_0081', 'Strand: +', 'Start: 76823', 'End: 77017')	0	0	0.633606896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
('1075098', 'Locus_Tag: BT_0025', 'Strand: -', 'Start: 20537', 'End: 20674')	0	0	1.9398471999999998	0	0	0	0	0	0	0	0	0	0.826797528	0	0	0	0	0
('1071684', 'Locus_Tag: BT_0021', 'Strand: -', 'Start: 18251', 'End: 18919')	0.21197194800000002	0	0.554050873	0	0	0	0	0	0.217508924	0	0.196918001	0	0	0	0	0	0	0
('1075578', 'Locus_Tag: BT_0228', 'Strand: -', 'Start: 247354', 'End: 249387')	0.06971938700000001	0.061937186	0.182232072	0.123350512	0.02825309	0	0.058680305999999995	0	0	0	0.008096002	0.11390787	0.056095407	0	0	0	0	0
('1075069', 'Locus_Tag: BT_0047', 'Strand: +', 'Start: 43671', 'End: 44066')	1.074312374	0.31813191	2.184023771	0.6335730860000001	0.290236292	0.327715598	0.602806775	0	0	0	0	0.877608359	0.288126411	0.272699301	0.27558565399999996	0.32745544	0.887720563	0
('1075533', 'Locus_Tag: BT_0026', 'Strand: -', 'Start: 20936', 'End: 21358')	0	0.297825618	0	0	0.271710572	0	0.282164874	0	0	0	0	0	0	0	0.38699262	0	0	0
('1074829', 'Locus_Tag: BT_0110', 'Strand: -', 'Start: 102836', 'End: 103696')	0	0.146318509	0.14349982	0	0.133488469	0	0.138624555	0	0	0	0.15300597300000002	0	0	0	0.253500392	0	0	0
('1075537', 'Locus_Tag: BT_0004', 'Strand: +', 'Start: 2783', 'End: 3451')	0	0.188311265	0	0	0.171799061	0.193984121	0	0	0	0	0.196918001	0	0	0	0.163126934	0	0	0
('1072739', 'Locus_Tag: BT_0078', 'Strand: +', 'Start: 75258', 'End: 75710')	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240909313	0	0	0
('1075102', 'Locus_Tag: BT_0028', 'Strand: +', 'Start: 22552', 'End: 22830')	0.508276822	0	0	0	0	0	0.427798357	0	1.043107315	0.47313567799999995	0.472179722	0	0.817907232	0	0	1.39432639	0.419996826	0
('1072827', 'Locus_Tag: BT_0103', 'Strand: +', 'Start: 95169', 'End: 96704')	0.09232372	0	0.013406396000000001	0	0.07482654400000001	0	0	0	0.09473533199999999	0	0	0	0	0	0	0.084422106	0	0
('1075597', 'Locus_Tag: BT_0123', 'Strand: -', 'Start: 112706', 'End: 113182')	0.29729399	0	0	0	0	0	0	0	0	0	0	0.242860175	0	0	0	0.9514742970000001	0	0
('1072743', 'Locus_Tag: BT_0079', 'Strand: +', 'Start: 76009', 'End: 76542')	0	0	0	0.234920358	0	0	0	0	0	0	0	0	0	0	0.204366889	0.24283212399999998	0	0
('1072859', 'Locus_Tag: BT_0120', 'Strand: -', 'Start: 110282', 'End: 110515')	0	0	0	0	0	0	0	0	0	1.128246616	0	0	0	0.461491125	0.46637572200000005	0	0	0
('1071820', 'Locus_Tag: BT_0013', 'Strand: +', 'Start: 10181', 'End: 10723')	0	0	0	0.23102665	0.21166403600000003	0.238997011	0	0	0	0.486205724	0	0	0	0	0.200979593	0.27860849600000004	0	0
('1074835', 'Locus_Tag: BT_0115', 'Strand: -', 'Start: 106586', 'End: 107014')	0	0.293660225	0	0	0	0.605013412	0.278218512	0	0	0.307703622	0	0	0	0	0	0.30226656	0	0.269705874
('1075095', 'Locus_Tag: BT_0024', 'Strand: -', 'Start: 19976', 'End: 20512')	0	0.234600068	0.23008071600000002	0	0.214028998	0	0	0	0	0	0	0	0.6374193229999999	0.201096692	0	0	0	0
('1072745', 'Locus_Tag: BT_0088', 'Strand: -', 'Start: 82427', 'End: 82732')	0	0	0	0	0	0	0	0	0	0	0	0	0.041429941	0	0	0	0	0
